[steps: 30000, samples: 7680000, speed: 15.82, learning rate: 3.2e-05, batch size: 256] -> all loss: 4.8873, prob loss: 2.3552, aux prob loss: 0.4335, soft prob loss: 0.3798, soft aux prob loss: 0.0584, optimistic loss: 0.3119, ownership loss: 0.6100, wdl loss: 0.4986, Q values loss: 0.1294, scores loss: 0.1076, errors loss: 0.0030
[steps: 31000, samples: 7936000, speed: 15.77, learning rate: 3.2e-05, batch size: 256] -> all loss: 4.8797, prob loss: 2.3474, aux prob loss: 0.4318, soft prob loss: 0.3797, soft aux prob loss: 0.0583, optimistic loss: 0.3137, ownership loss: 0.6099, wdl loss: 0.4995, Q values loss: 0.1290, scores loss: 0.1077, errors loss: 0.0028
[steps: 32000, samples: 8192000, speed: 15.90, learning rate: 3.2e-05, batch size: 256] -> all loss: 4.8579, prob loss: 2.3411, aux prob loss: 0.4307, soft prob loss: 0.3794, soft aux prob loss: 0.0583, optimistic loss: 0.3115, ownership loss: 0.6059, wdl loss: 0.4938, Q values loss: 0.1278, scores loss: 0.1066, errors loss: 0.0028
[steps: 33000, samples: 8448000, speed: 10.52, learning rate: 3.2e-05, batch size: 256] -> all loss: 4.7146, prob loss: 2.1711, aux prob loss: 0.4116, soft prob loss: 0.3757, soft aux prob loss: 0.0578, optimistic loss: 0.2962, ownership loss: 0.6314, wdl loss: 0.5284, Q values loss: 0.1363, scores loss: 0.1032, errors loss: 0.0030
[steps: 34000, samples: 8704000, speed: 15.67, learning rate: 3.2e-05, batch size: 256] -> all loss: 4.6889, prob loss: 2.1609, aux prob loss: 0.4101, soft prob loss: 0.3755, soft aux prob loss: 0.0578, optimistic loss: 0.2964, ownership loss: 0.6287, wdl loss: 0.5200, Q values loss: 0.1345, scores loss: 0.1023, errors loss: 0.0029
[steps: 35000, samples: 8960000, speed: 15.65, learning rate: 3.2e-05, batch size: 256] -> all loss: 4.6742, prob loss: 2.1530, aux prob loss: 0.4089, soft prob loss: 0.3754, soft aux prob loss: 0.0577, optimistic loss: 0.2936, ownership loss: 0.6274, wdl loss: 0.5208, Q values loss: 0.1334, scores loss: 0.1013, errors loss: 0.0028
[steps: 36000, samples: 9216000, speed: 15.63, learning rate: 3.2e-05, batch size: 256] -> all loss: 4.6640, prob loss: 2.1495, aux prob loss: 0.4080, soft prob loss: 0.3753, soft aux prob loss: 0.0577, optimistic loss: 0.2934, ownership loss: 0.6243, wdl loss: 0.5190, Q values loss: 0.1329, scores loss: 0.1011, errors loss: 0.0027
[steps: 37000, samples: 9472000, speed: 9.88, learning rate: 3.2e-05, batch size: 256] -> all loss: 4.5401, prob loss: 2.0219, aux prob loss: 0.3926, soft prob loss: 0.3719, soft aux prob loss: 0.0572, optimistic loss: 0.2787, ownership loss: 0.6405, wdl loss: 0.5374, Q values loss: 0.1388, scores loss: 0.0980, errors loss: 0.0030
[steps: 38000, samples: 9728000, speed: 15.69, learning rate: 3.2e-05, batch size: 256] -> all loss: 4.5088, prob loss: 2.0074, aux prob loss: 0.3910, soft prob loss: 0.3717, soft aux prob loss: 0.0572, optimistic loss: 0.2741, ownership loss: 0.6366, wdl loss: 0.5339, Q values loss: 0.1372, scores loss: 0.0968, errors loss: 0.0028
[steps: 39000, samples: 9984000, speed: 15.69, learning rate: 3.2e-05, batch size: 256] -> all loss: 4.5104, prob loss: 2.0068, aux prob loss: 0.3899, soft prob loss: 0.3718, soft aux prob loss: 0.0572, optimistic loss: 0.2782, ownership loss: 0.6367, wdl loss: 0.5335, Q values loss: 0.1367, scores loss: 0.0968, errors loss: 0.0028
[steps: 40000, samples: 10240000, speed: 15.84, learning rate: 3.2e-05, batch size: 256] -> all loss: 4.4941, prob loss: 1.9978, aux prob loss: 0.3889, soft prob loss: 0.3718, soft aux prob loss: 0.0572, optimistic loss: 0.2762, ownership loss: 0.6369, wdl loss: 0.5302, Q values loss: 0.1359, scores loss: 0.0966, errors loss: 0.0027
[steps: 41000, samples: 10496000, speed: 10.65, learning rate: 3.2e-05, batch size: 256] -> all loss: 4.3855, prob loss: 1.9008, aux prob loss: 0.3770, soft prob loss: 0.3687, soft aux prob loss: 0.0568, optimistic loss: 0.2522, ownership loss: 0.6440, wdl loss: 0.5478, Q values loss: 0.1417, scores loss: 0.0932, errors loss: 0.0033
[steps: 42000, samples: 10752000, speed: 15.84, learning rate: 3.2e-05, batch size: 256] -> all loss: 4.3743, prob loss: 1.8951, aux prob loss: 0.3756, soft prob loss: 0.3686, soft aux prob loss: 0.0567, optimistic loss: 0.2542, ownership loss: 0.6414, wdl loss: 0.5459, Q values loss: 0.1409, scores loss: 0.0926, errors loss: 0.0032
[steps: 43000, samples: 11008000, speed: 15.81, learning rate: 3.2e-05, batch size: 256] -> all loss: 4.3638, prob loss: 1.8866, aux prob loss: 0.3747, soft prob loss: 0.3686, soft aux prob loss: 0.0567, optimistic loss: 0.2561, ownership loss: 0.6425, wdl loss: 0.5433, Q values loss: 0.1402, scores loss: 0.0919, errors loss: 0.0031
