[steps: 45000, samples: 11520000, speed: 10.15, learning rate: 3.2e-05, batch size: 256] -> all loss: 4.6509, prob loss: 2.0748, aux prob loss: 0.3852, soft prob loss: 0.3712, soft aux prob loss: 0.0571, optimistic loss: 0.2882, ownership loss: 0.6801, wdl loss: 0.5178, Q values loss: 0.1434, scores loss: 0.1261, errors loss: 0.0069
[steps: 46000, samples: 11776000, speed: 14.33, learning rate: 3.2e-05, batch size: 256] -> all loss: 4.6204, prob loss: 2.0580, aux prob loss: 0.3840, soft prob loss: 0.3710, soft aux prob loss: 0.0571, optimistic loss: 0.2832, ownership loss: 0.6779, wdl loss: 0.5147, Q values loss: 0.1423, scores loss: 0.1253, errors loss: 0.0068
[steps: 47000, samples: 12032000, speed: 14.37, learning rate: 3.2e-05, batch size: 256] -> all loss: 4.6034, prob loss: 2.0511, aux prob loss: 0.3830, soft prob loss: 0.3711, soft aux prob loss: 0.0571, optimistic loss: 0.2790, ownership loss: 0.6788, wdl loss: 0.5115, Q values loss: 0.1411, scores loss: 0.1243, errors loss: 0.0065
[steps: 48000, samples: 12288000, speed: 14.36, learning rate: 3.2e-05, batch size: 256] -> all loss: 4.5855, prob loss: 2.0425, aux prob loss: 0.3824, soft prob loss: 0.3709, soft aux prob loss: 0.0571, optimistic loss: 0.2804, ownership loss: 0.6746, wdl loss: 0.5084, Q values loss: 0.1392, scores loss: 0.1238, errors loss: 0.0062
[steps: 49000, samples: 12544000, speed: 10.19, learning rate: 3.2e-05, batch size: 256] -> all loss: 4.5751, prob loss: 1.9892, aux prob loss: 0.3793, soft prob loss: 0.3696, soft aux prob loss: 0.0570, optimistic loss: 0.2796, ownership loss: 0.6836, wdl loss: 0.5400, Q values loss: 0.1494, scores loss: 0.1200, errors loss: 0.0074
[steps: 50000, samples: 12800000, speed: 14.37, learning rate: 3.2e-05, batch size: 256] -> all loss: 4.5563, prob loss: 1.9793, aux prob loss: 0.3784, soft prob loss: 0.3695, soft aux prob loss: 0.0570, optimistic loss: 0.2788, ownership loss: 0.6827, wdl loss: 0.5363, Q values loss: 0.1481, scores loss: 0.1190, errors loss: 0.0071
[steps: 51000, samples: 13056000, speed: 14.41, learning rate: 3.2e-05, batch size: 256] -> all loss: 4.5325, prob loss: 1.9696, aux prob loss: 0.3770, soft prob loss: 0.3694, soft aux prob loss: 0.0569, optimistic loss: 0.2753, ownership loss: 0.6804, wdl loss: 0.5324, Q values loss: 0.1465, scores loss: 0.1180, errors loss: 0.0069
[steps: 52000, samples: 13312000, speed: 14.38, learning rate: 3.2e-05, batch size: 256] -> all loss: 4.5144, prob loss: 1.9581, aux prob loss: 0.3766, soft prob loss: 0.3693, soft aux prob loss: 0.0569, optimistic loss: 0.2750, ownership loss: 0.6793, wdl loss: 0.5292, Q values loss: 0.1459, scores loss: 0.1174, errors loss: 0.0068
[steps: 53000, samples: 13568000, speed: 10.18, learning rate: 3.2e-05, batch size: 256] -> all loss: 4.4884, prob loss: 1.9144, aux prob loss: 0.3734, soft prob loss: 0.3678, soft aux prob loss: 0.0568, optimistic loss: 0.2697, ownership loss: 0.6824, wdl loss: 0.5528, Q values loss: 0.1517, scores loss: 0.1119, errors loss: 0.0074
[steps: 54000, samples: 13824000, speed: 14.40, learning rate: 3.2e-05, batch size: 256] -> all loss: 4.4664, prob loss: 1.9042, aux prob loss: 0.3726, soft prob loss: 0.3677, soft aux prob loss: 0.0568, optimistic loss: 0.2697, ownership loss: 0.6789, wdl loss: 0.5486, Q values loss: 0.1500, scores loss: 0.1107, errors loss: 0.0071
[steps: 55000, samples: 14080000, speed: 14.45, learning rate: 3.2e-05, batch size: 256] -> all loss: 4.4555, prob loss: 1.8965, aux prob loss: 0.3723, soft prob loss: 0.3677, soft aux prob loss: 0.0568, optimistic loss: 0.2700, ownership loss: 0.6787, wdl loss: 0.5469, Q values loss: 0.1492, scores loss: 0.1103, errors loss: 0.0070
[steps: 56000, samples: 14336000, speed: 14.43, learning rate: 3.2e-05, batch size: 256] -> all loss: 4.4397, prob loss: 1.8907, aux prob loss: 0.3715, soft prob loss: 0.3677, soft aux prob loss: 0.0568, optimistic loss: 0.2660, ownership loss: 0.6779, wdl loss: 0.5439, Q values loss: 0.1485, scores loss: 0.1099, errors loss: 0.0069
[steps: 57000, samples: 14592000, speed: 10.06, learning rate: 3.2e-05, batch size: 256] -> all loss: 4.4127, prob loss: 1.8564, aux prob loss: 0.3698, soft prob loss: 0.3660, soft aux prob loss: 0.0567, optimistic loss: 0.2627, ownership loss: 0.6760, wdl loss: 0.5639, Q values loss: 0.1524, scores loss: 0.1017, errors loss: 0.0070
[steps: 58000, samples: 14848000, speed: 14.22, learning rate: 3.2e-05, batch size: 256] -> all loss: 4.3920, prob loss: 1.8428, aux prob loss: 0.3683, soft prob loss: 0.3660, soft aux prob loss: 0.0567, optimistic loss: 0.2619, ownership loss: 0.6759, wdl loss: 0.5615, Q values loss: 0.1508, scores loss: 0.1014, errors loss: 0.0067
[steps: 59000, samples: 15104000, speed: 14.28, learning rate: 3.2e-05, batch size: 256] -> all loss: 4.3846, prob loss: 1.8396, aux prob loss: 0.3681, soft prob loss: 0.3661, soft aux prob loss: 0.0567, optimistic loss: 0.2626, ownership loss: 0.6771, wdl loss: 0.5563, Q values loss: 0.1501, scores loss: 0.1014, errors loss: 0.0066
[steps: 60000, samples: 15360000, speed: 14.30, learning rate: 3.2e-05, batch size: 256] -> all loss: 4.3670, prob loss: 1.8299, aux prob loss: 0.3672, soft prob loss: 0.3660, soft aux prob loss: 0.0567, optimistic loss: 0.2611, ownership loss: 0.6757, wdl loss: 0.5541, Q values loss: 0.1486, scores loss: 0.1014, errors loss: 0.0064
